Date,LST_Day_1km_Dhaka,LST_Night_1km_Dhaka,LST_Day_1km_Rajshahi,LST_Night_1km_Rajshahi,LST_Day_1km_Chattogram,LST_Night_1km_Chattogram,LST_Day_1km_Sylhet,LST_Night_1km_Sylhet,LST_Day_1km_Khulna,LST_Night_1km_Khulna,LST_Day_1km_Barishal,LST_Night_1km_Barishal,LST_Day_1km_Rangpur,LST_Night_1km_Rangpur,LST_Day_1km_Mymensingh,LST_Night_1km_Mymensingh,LST_Day_1km_Bagerhat,LST_Night_1km_Bagerhat,LST_Day_1km_Bandarban,LST_Night_1km_Bandarban,LST_Day_1km_Barguna,LST_Night_1km_Barguna,LST_Day_1km_Bhola,LST_Night_1km_Bhola,LST_Day_1km_Bogura,LST_Night_1km_Bogura,LST_Day_1km_Brahmanbaria,LST_Night_1km_Brahmanbaria,LST_Day_1km_Chapainababganj,LST_Night_1km_Chapainababganj,LST_Day_1km_Chuadanga,LST_Night_1km_Chuadanga,LST_Day_1km_Cumilla,LST_Night_1km_Cumilla,LST_Day_1km_Dinajpur,LST_Night_1km_Dinajpur,LST_Day_1km_Faridpur,LST_Night_1km_Faridpur,LST_Day_1km_Gazipur,LST_Night_1km_Gazipur,LST_Day_1km_Gopalganj,LST_Night_1km_Gopalganj,LST_Day_1km_Habiganj,LST_Night_1km_Habiganj,LST_Day_1km_Jamalpur,LST_Night_1km_Jamalpur,LST_Day_1km_Jashore,LST_Night_1km_Jashore,LST_Day_1km_Jhalokati,LST_Night_1km_Jhalokati,LST_Day_1km_Jhenaidah,LST_Night_1km_Jhenaidah,LST_Day_1km_Khagrachhari,LST_Night_1km_Khagrachhari,LST_Day_1km_Kishoreganj,LST_Night_1km_Kishoreganj,LST_Day_1km_Kurigram,LST_Night_1km_Kurigram,LST_Day_1km_Kushtia,LST_Night_1km_Kushtia,LST_Day_1km_Lakshmipur,LST_Night_1km_Lakshmipur,LST_Day_1km_Lalmonirhat,LST_Night_1km_Lalmonirhat,LST_Day_1km_Madaripur,LST_Night_1km_Madaripur,LST_Day_1km_Magura,LST_Night_1km_Magura,LST_Day_1km_Manikganj,LST_Night_1km_Manikganj,LST_Day_1km_Meherpur,LST_Night_1km_Meherpur,LST_Day_1km_Moulvibazar,LST_Night_1km_Moulvibazar,LST_Day_1km_Munshiganj,LST_Night_1km_Munshiganj,LST_Day_1km_Naogaon,LST_Night_1km_Naogaon,LST_Day_1km_Narail,LST_Night_1km_Narail,LST_Day_1km_Narayanganj,LST_Night_1km_Narayanganj,LST_Day_1km_Narsingdi,LST_Night_1km_Narsingdi,LST_Day_1km_Natore,LST_Night_1km_Natore,LST_Day_1km_Netrakona,LST_Night_1km_Netrakona,LST_Day_1km_Nilphamari,LST_Night_1km_Nilphamari,LST_Day_1km_Noakhali,LST_Night_1km_Noakhali,LST_Day_1km_Pabna,LST_Night_1km_Pabna,LST_Day_1km_Panchagarh,LST_Night_1km_Panchagarh,LST_Day_1km_Patuakhali,LST_Night_1km_Patuakhali,LST_Day_1km_Pirojpur,LST_Night_1km_Pirojpur,LST_Day_1km_Rajbari,LST_Night_1km_Rajbari,LST_Day_1km_Rangamati,LST_Night_1km_Rangamati,LST_Day_1km_Satkhira,LST_Night_1km_Satkhira,LST_Day_1km_Sherpur,LST_Night_1km_Sherpur,LST_Day_1km_Sirajganj,LST_Night_1km_Sirajganj,LST_Day_1km_Sunamgan,LST_Night_1km_Sunamgan,LST_Day_1km_Tangail,LST_Night_1km_Tangail,LST_Day_1km_Thakurgaon,LST_Night_1km_Thakurgaon
"Jul 28, 2019",29.645,25.57,28.607,26.028,28.652,23.285,30.658,23.35,27.252,24.98,25.836,25.647,26.259,,28.133,25.811,25.986,,27.419,19.131,25.331,,25.661,24.242,24.981,,27.295,26.422,25.766,26.494,27.202,,27.746,,27.898,,28.515,25.567,29.428,25.672,29.428,25.672,29.034,26.45,26.248,25.213,28.744,26.195,27.673,,27.658,25.184,29.96,,27.018,26.432,26.48,23.361,26.789,25.495,24.787,,27.526,20.95,27.448,26.14,29.431,25.391,27.563,25.95,27.564,,30.822,,26.807,,28.979,26.488,28.612,25.901,28.91,,27.045,,27.451,,27.598,,28.908,20.67,27.166,23.534,26.391,,,,24.094,,27.137,,26.822,25.199,28.664,20.106,27.481,24.523,27.084,25.744,26.055,26.028,28.25,20.835,27.65,26.263,,
"Aug 5, 2019",28.043,,27.501,,24.003,24.171,32.711,28.602,28.752,,24.79,,32.618,27.263,32.964,28.202,27.19,,27.564,,22.568,,27.359,24.223,27.052,26.204,28.781,,27.784,,29.207,,28.291,,,27.411,25.797,,28.99,,28.99,,29.894,,27.751,27.92,30.007,,7.528,,31.246,,26.958,,27.854,28.233,27.669,28.01,30.425,,25.284,24.062,30.989,26.709,25.743,,,,24.722,,31.264,,30.862,27.762,27.445,,24.038,,25.752,,29.899,,29.319,,26.602,,31.84,26.93,30.926,,26.052,22.985,28.625,,32.347,25.605,27.245,,28.555,,29.057,,27.172,20.677,29.102,,32.104,27.264,26.188,28.077,30.233,,27.282,28.482,,27.941
"Aug 13, 2019",29.021,25.37,29.059,,25.756,23.549,27.25,,27.898,24.992,28.585,25.742,29.819,25.79,29.256,25.183,28.051,24.931,26.625,18.742,26.296,25.891,27.169,25.078,29.196,26.378,28.981,,29.139,25.236,27.888,25.109,28.506,,30.102,26.248,28.242,25.345,27.855,,27.855,,28.649,,29.353,25.174,28.508,25.313,29.958,25.577,27.933,24.664,26.626,23.482,23.071,,27.532,25.134,27.25,25.336,22.582,24.351,26.65,25.787,28.156,26.12,28.542,,28.743,25.516,,25.078,27.392,,28.06,23.803,29.294,26.4,27.612,,28.076,25.359,29.358,,29.157,25.632,24.577,,29.852,25.925,26.709,25.685,28.379,25.803,30.029,26.105,27.094,25.765,29.896,25.585,26.412,25.417,24.605,24.646,27.926,25.755,29.842,,29.533,25.936,22.99,,30.103,25.008,29.79,25.868
"Aug 21, 2019",31.089,25.479,29.271,26.525,29.092,25.569,30.345,26.107,27.899,25.627,28.882,25.817,31.915,25.687,31.327,26.204,26.677,25.879,27.667,24.243,20.36,24.655,28.968,26.155,30.252,26.536,30.735,26.142,28.8,26.61,30.863,26.036,30.458,26.563,31.341,25.404,29.277,25.46,31.144,25.749,31.144,25.749,30.282,,30.878,25.298,30.283,26.12,29.346,25.32,31.448,25.316,28.49,24.659,29.503,26.838,31.544,26.464,29.375,25.492,28.297,26.865,30.889,25.816,29.638,25.665,30.731,25.418,29.551,25.705,32.001,26.118,29.039,,29.757,25.361,29.692,27.255,28.753,26.586,30.698,25.62,31.34,25.962,30.421,27.878,30.399,25.553,31.536,25.442,29.368,27.048,29.594,26.148,30.78,25.763,24.424,24.609,27.88,25.521,30.203,25.652,26.182,24.682,28.369,25.805,28.688,25.742,29.668,26.308,28.57,26.07,31.208,25.877,31.057,26.379
"Aug 29, 2019",29.906,,29.242,25.671,29.282,,30.016,27.571,25.736,,26.667,,29.722,27.963,31.121,27.381,26.104,,29.083,19.419,26.915,,26.38,,29.313,26.833,28.483,,30.355,,30.658,24.705,29.731,,31.434,26.846,26.924,25.45,28.935,,28.935,,27.71,,31.153,27.628,28.258,,26.868,,29.746,25.067,29.289,,26.995,,28.081,27.654,29.568,25.45,26.321,,30.84,27.591,27.567,,30.174,,28.235,25.51,30.929,,29.89,27.116,28.304,,29.523,,27.544,,29.496,,29.981,,29.216,25.659,27.097,27.44,31.09,27.486,28.439,,28.988,25.801,32.252,27.244,27.549,,25.18,,27.986,25.464,28.102,,26.785,,31.075,27.623,27.898,25.664,27.405,27.814,28.663,25.549,32.617,25.844
"Sep 6, 2019",26.71,,25.878,26.63,23.284,21.342,24.806,,23.421,23.604,23.21,,27.061,24.11,24.842,,23.317,23.498,24.513,,19.99,25.548,,22.026,21.759,,24.567,23.485,26.532,,23.69,24.637,,,27.496,,28.142,,,,,,23.464,,19.627,,25.474,24.934,23.45,,24.798,24.76,27.47,,23.594,23.792,27.522,21.818,23.473,25.286,,,25.379,22.217,,,27.105,25.047,23.968,25.715,23.647,24.677,28.82,,21.003,,25.98,,21.74,,,,,22.825,25.925,26.38,24.851,,25.229,22.555,23.441,,22.526,26.037,28.204,,,24.186,22.608,22.95,26.283,25.423,26.435,20.426,25.321,25.318,27.695,,23.366,26.275,25.213,,16.597,,27.3,
"Sep 14, 2019",32.433,25.799,31.004,26.168,30.12,25.661,31.97,26.166,29.08,25.811,28.895,26.126,30.017,25.546,31.684,26.134,28.981,25.668,29.043,20.476,29.2,25.913,27.754,26.676,31.032,25.634,31.592,26.99,30.656,26.582,32.186,24.909,31.266,26.823,29.514,25.819,31.142,25.542,32.276,25.828,32.276,25.828,31.641,26.442,31.623,25.878,31.053,25.821,29.444,26.037,31.317,24.996,29.397,24.712,30.758,27.248,29.565,25.645,30.878,25.785,27.99,26.713,29.388,25.144,30.239,25.632,31.433,25.49,30.073,25.598,32.352,25.308,31.176,25.592,29.753,26.277,30.483,26.367,30.769,26.113,31.261,26.026,31.169,26.324,31.801,26.066,31.597,26.967,29.405,25.175,28.461,26.894,31.003,26.388,29.67,25.177,28.755,26.485,29.511,25.954,30.746,25.889,28.61,24.872,29.329,26.091,31.121,25.969,30.641,25.995,31.024,26.979,31.257,25.697,29.661,25.267
"Sep 22, 2019",27.547,20.31,27.883,,29.234,18.511,27.955,24.329,27.136,18.809,26.791,20.943,26.884,,28.699,,26.037,18.463,28.146,,27.648,20.304,26.516,,25.554,,25.27,,28.144,,29.816,18.265,25.7,,27.788,,31.884,21.492,27.222,,27.222,,28.133,,27.065,,28.493,19.8,27.278,20.208,28.622,18.292,28.149,22.893,26.828,,26.186,24.911,28.959,18.614,24.297,,26.266,13.73,27.686,19.968,30.514,21.754,24.919,19.24,30.184,,26.758,23.721,,21.372,28.942,,26.693,21.479,26.159,20.843,,,22.44,,28.694,,26.684,,28.024,,27.913,19.462,28.142,,27.254,20.325,27.852,19.907,30.726,21.455,27.03,22.399,26.547,23.246,28.107,,25.104,,27.2,25.658,26.39,18.55,28.245,
"Sep 30, 2019",29.399,23.05,27.799,22.394,28.057,23.073,26.587,21.826,28.03,24.124,26.412,24.331,27.325,21.413,26.951,23.457,27.377,22.831,27.5,22.118,26.142,23.498,25.684,24.022,27.257,23.15,28.642,25.227,26.556,22.246,29.139,22.221,28.401,24.799,27.273,21.937,28.029,24.252,29.461,23.466,29.461,23.466,27.838,23.362,26.26,20.304,28.763,23.589,26.935,23.364,28.584,22.666,27.388,21.536,26.017,25.441,25.702,23.337,27.501,22.564,26.304,24.134,27.078,22.08,28.021,24.983,28.458,23.263,27.972,24.012,29.696,22.09,26.757,21.957,27.809,24.841,27.441,22.704,28.782,24.953,29.696,21.196,28.011,24.374,27.903,23.21,25.787,23.055,27.171,22.217,26.93,23.835,27.846,23.594,27.122,22.563,25.704,24.285,27.191,22.525,27.839,23.553,27.197,21.654,28.275,24.904,26.424,20.698,27.501,23.821,25.673,24.413,27.795,23.597,27.164,22.716
"Oct 8, 2019",30.779,22.67,27.721,23.262,28.518,23.015,28.743,24.145,28.127,24.412,27.467,23.468,27.31,22.549,28.428,23.129,28.075,23.9,27.246,22.366,27.152,23.866,26.733,23.817,28.62,23.14,29.011,23.478,26.259,22.91,30.36,21.98,29.132,22.968,26.648,22.287,29.211,23.507,29.474,22.512,29.474,22.512,29.497,23.314,29.526,23.484,28.533,23.389,27.613,23.034,29,22.308,27.654,21.29,27.666,24.355,27.638,23.438,28.848,22.557,27.598,23.735,27.505,22.45,29.024,23.684,28.512,22.542,29.135,22.882,30.413,21.38,29.285,22.957,28.965,23.75,26.385,23.167,29.107,24.213,29.724,22.962,28.73,22.614,28.708,23.379,27.989,24.011,27.424,21.634,27.638,23.608,29.058,23.609,28.092,22.617,26.736,23.608,28.269,23.305,29.334,23.02,27.396,22.281,28.309,24.746,29.74,23.391,28.877,23.607,27.968,25.058,29.086,22.849,27.962,22.162
"Oct 16, 2019",30.591,24.09,28.856,23.297,29.122,24.081,29.231,22.891,27.955,24.541,27.648,23.959,28.302,21.033,28.779,23.175,27.711,23.923,28.191,22.586,27.813,23.266,27.653,24.294,28.335,22.345,29.611,24.595,28.478,21.926,30.33,22.571,29.322,24.036,27.63,20.518,29.309,24.054,29.704,23.733,29.704,23.733,29.348,23.905,29.16,22.581,29.031,23.367,27.523,23.768,29.294,22.524,28.165,22.375,28.811,25.01,28.059,22.153,28.894,22.579,27.753,24.342,28.078,21.346,28.85,24.105,29.082,23.054,29.708,24.019,30.305,22.801,28.65,22.8,28.849,24.498,27.98,21.919,29.348,24.495,30.428,24.41,29.457,24.083,28.895,23.58,28.474,24.092,27.659,21.154,28.486,24.598,29.145,24.191,27.664,21.373,27.703,23.663,27.582,24.001,28.955,23.691,27.756,22.871,28.342,24.995,28.49,22.365,28.813,23.734,28.448,25.072,29.211,23.183,26.887,20.519
"Oct 24, 2019",29.278,20.301,26.956,21.087,28.487,21.941,27.607,21.729,26.825,22.681,26.183,21.659,25.988,20.711,28.043,19.713,26.342,22.055,27.562,21.43,25.633,22.152,25.632,22.203,27.609,20.037,28.238,22.055,26.915,20.462,28.03,19.582,28.638,21.894,27.056,20.625,28.045,20.224,28.74,19.927,28.74,19.927,28.672,21.725,28.272,19.662,27.47,20.255,25.898,20.856,26.872,18.991,27.192,20.929,27.561,22.052,26.443,20.477,27.104,19.803,26.509,22.132,27.301,19.283,27.705,20.81,27.101,19.55,28.319,20.069,28.425,20.075,27.584,21.629,27.705,21.521,26.691,20.663,28.106,21.512,29.051,21.262,27.723,20.747,26.968,21.208,27.791,21.57,27.057,19.819,27.001,22.208,27.514,21.069,27.214,19.938,25.594,22.153,25.991,21.326,27.273,20.171,26.53,21.811,27.062,22.887,27.687,19.677,27.915,20.636,27.031,23.119,28.609,19.699,27.409,19.673
"Nov 1, 2019",29.469,21.89,27.992,21.573,28.482,21.353,28.218,22.867,26.93,23.547,26.69,23.136,27,20.692,28.05,21.198,26.836,23.292,27.221,21.516,26.611,22.397,26.98,23.279,27.845,20.869,28.536,22.186,28.184,21.099,29.388,20.378,28.431,21.51,27.039,20.277,28.257,21.954,28.376,21.39,28.376,21.39,28.662,22.454,28.521,21.534,27.608,21.845,26.513,22.123,27.967,20.497,27.057,19.855,27.875,22.8,26.988,21.335,28.348,20.719,26.847,22.869,27.348,20.932,28.346,22.519,27.875,21.396,28.553,22.055,29.315,19.321,28.345,22.279,28.567,22.212,27.584,21.664,27.666,23.582,28.784,22.285,27.527,21.619,28.27,21.751,27.923,22.597,27.351,20.121,27.508,22.25,28.599,22.034,27.727,20.051,26.802,22.766,26.638,22.534,28.11,21.981,27.36,21.412,27.339,23.936,28.036,21.259,28.68,21.299,27.341,24.005,28.842,20.978,27.703,20.353
"Nov 9, 2019",27.021,20.919,27.606,20.017,27.217,21.812,26.444,21.326,26.01,22.371,24.987,22.145,27.674,19.787,26.975,20.544,25.226,22.07,27.437,21.578,25.165,21.943,26.001,22.564,28.419,19.573,26.334,21.317,26.964,18.882,28.562,19.252,24.979,21.34,27.2,18.978,27.769,20.347,26.819,20.559,26.819,20.559,26.332,20.922,28.134,20.08,27.35,20.174,24.59,21.45,28.354,19.205,25.814,20.714,26.689,21.829,28.184,20.314,28.241,19.626,24.96,22.354,28.368,19.622,26.115,21.656,28.819,19.427,27.25,20.592,28.71,19.229,26.091,20.976,26.779,21.818,27.255,19.24,27.349,21.249,26.336,21.396,26.526,20.742,28.403,20.078,26.816,21.545,27.587,19.173,25.072,22.182,28.691,20.159,28.576,19.181,25.363,22.317,24.877,21.658,28.374,20.12,26.836,21.633,26.294,22.604,26.766,19.701,28.402,20.046,25.585,22.607,27.813,20.019,28.276,18.476
"Nov 17, 2019",28.017,17.7,26.566,18.176,26.965,17.091,26.016,18.733,26.015,19.818,26.503,18.739,26.819,16.43,26.121,17.794,25.82,19.06,25.512,16.719,25.642,17.794,26.148,19.756,26.959,16.663,27.665,18.482,26.957,17.459,28.288,16.061,27.524,18.197,26.286,16.288,27.827,16.985,27.146,17.836,27.146,17.836,27.007,18.546,26.591,17.02,27.377,17.705,26.047,17.155,27.756,16.239,25.108,16.506,27.137,19.494,26.149,17.414,27.383,16.528,26.177,19.505,27.473,16.66,27.75,18.006,28.089,16.104,27.825,17.377,28.379,15.966,26.129,17.813,27.444,18.609,26.67,16.968,27.415,18.212,27.987,18.461,27.247,18.219,26.792,17.337,26.114,19.522,27.664,16.783,26.663,19.065,27.611,16.717,27.837,17.442,26.226,18.698,25.895,17.669,27.541,16.82,24.83,18.164,26.425,20.152,25.852,17.194,27.289,17.25,25.649,21.22,26.936,16.921,27.482,16.556
"Nov 25, 2019",27.854,18.17,27.42,17.936,26.635,18.884,26.307,18.749,26.031,20.775,26.181,19.627,27.308,17.328,26.862,18.396,25.713,20.063,25.876,18.908,25.944,18.963,25.927,20.402,27.709,17.172,27.35,19.062,27.398,17.205,26.707,17.077,26.83,18.795,27.831,16.379,28.225,17.541,26.868,18.553,26.868,18.553,26.76,18.988,27.035,17.498,27.53,18.919,25.882,18.479,27.713,17.252,24.967,17.232,27.029,19.619,26.678,18.043,26.884,17.262,25.91,19.761,27.256,17.434,27.999,18.415,28.013,17.487,27.74,17.648,27.077,16.998,25.592,18.469,27.694,18.974,28.056,17.123,27.879,19.23,27.905,18.778,27.002,18.477,26.798,18.273,26.519,19.436,27.251,17.199,26.227,19.724,26.907,17.678,27.838,17.254,26.369,19.626,25.86,18.913,27.062,17.642,24.422,19.5,26.561,21.337,27.019,17.906,26.906,17.859,25.758,20.897,27.239,17.614,28.155,16.402
"Dec 3, 2019",25.86,16.345,24.586,16.265,25.415,15.732,24.997,16.068,23.713,18.34,24.528,17.213,24.763,14.775,24.865,16.541,23.562,17.783,23.894,15.223,24.791,16.818,24.552,18.117,25.32,15.664,26.048,16.4,24.659,15.634,24.33,15.371,25.53,16.302,25.454,14.366,25.991,16.199,24.767,16.306,24.767,16.306,25.325,16.339,24.761,15.655,24.469,16.503,24.465,15.79,24.552,15.408,23.403,15.296,24.887,16.634,24.234,14.834,24.763,15.986,24.319,17.529,24.958,14.13,26.111,16.79,25.797,15.782,25.424,16.082,24.833,16.214,24.686,16.054,25.564,16.677,25.055,15.576,24.929,17.144,26.143,16.472,25.437,16.242,24.306,16.098,25.232,17.223,24.754,14.303,25.038,17.047,25.367,16.243,25.006,13.847,24.914,17.276,24.345,16.357,25.352,16.771,22.76,16.649,23.915,18.722,24.922,15.672,25.2,16.14,24.329,18.131,24.92,15.919,26.317,13.809
"Dec 11, 2019",24.95,15.26,24.01,15.163,25.119,16.132,24.027,16.28,23.097,17.626,23.671,16.452,23.132,14.319,24.128,15.679,22.632,16.959,23.869,15.873,24.361,16.089,24.06,17.558,24.516,14.948,25.25,16.001,23.643,14.44,24.064,15.574,24.943,16.047,23.22,13.82,24.641,15.017,24.185,15.642,24.185,15.642,24.62,16.138,24.164,14.864,24.257,15.915,23.2,15.43,24.816,15.564,22.743,15.444,24.535,16.258,22.523,15.019,24.107,15.227,23.695,17.281,22.46,14.112,24.834,15.434,24.494,15.551,24.069,15.12,23.994,15.276,23.396,16.08,24.945,15.396,24.533,14.57,23.778,15.792,25.361,15.918,24.63,15.884,24.098,15.414,24.868,16.348,20.669,13.94,24.255,16.97,24.255,15.226,21.014,13.633,24.515,16.724,23.219,15.883,24.287,15.643,22.465,16.58,23.489,18.173,24.589,15.311,24.118,15,23.526,17.763,24.011,14.929,20.971,12.907
"Dec 19, 2019",18.178,12.096,18.475,12.472,22.073,14.131,20.971,14.243,19.765,14.952,19.486,14.561,17.497,11.715,18.486,13.22,19.702,14.482,20.993,13.892,21.223,14.229,20.904,15.629,18.19,12.104,19.002,13.508,17.761,11.345,19.91,11.951,19.443,13.933,16.771,10.817,20.946,11.888,18.144,12.96,18.144,12.96,19.07,14.1,18.056,12.581,20.453,13.269,21.028,13.198,20.795,12.238,19.804,13.455,17.958,13.843,19.71,12.62,20.272,12.236,20.339,15.319,18.074,11.609,19.395,12.991,21.45,12.424,16.482,12.169,19.994,12.106,19.447,14.128,20.102,11.968,15.611,11.312,20.571,13.838,19.535,13.031,18.48,13.407,19.383,12.171,19.486,14.119,16.724,11.221,20.748,15.241,19.427,12.453,18.488,11.056,21.499,14.854,20.804,13.549,19.433,12.85,20.048,14.64,19.777,15.286,18.654,12.97,16.68,12.46,19.925,15.456,17.856,12.211,,10.27
"Dec 27, 2019",23.284,13.797,21.113,11.993,24.666,14.834,23.713,14.304,20.353,15.09,21.373,14.217,21.999,12.32,22.661,14.101,20.33,14.496,23.005,15.602,22.376,14.199,22.294,14.489,22.843,12.376,23.416,14.836,20.229,11.36,21.213,12.426,22.383,14.959,22.412,11.081,22.026,13.349,23.062,14.202,23.062,14.202,23.266,14.635,22.563,12.416,20.957,13.934,21.741,13.544,21.732,12.756,22.26,14.348,21.874,14.85,21.311,12.318,20.992,12.562,21.786,14.43,22.604,11.193,22.214,13.133,21.727,13.139,21.871,13.411,21.153,12.178,23.282,14.19,21.993,13.059,21.332,11.966,21.519,14.262,22.251,14.03,22.568,14.203,22.059,12.657,23.039,14.658,22.723,11.198,23.158,14.231,21.601,12.801,23.5,10.433,22.675,14.401,21.357,13.798,21.686,13.189,21.726,15.882,20.26,15.252,23.321,12.366,22.221,12.601,22.267,15.941,22.932,12.913,22.996,9.575
"Jan 1, 2020",19.595,13.67,19.482,13.385,21.346,15.074,20.381,14.764,19.566,15.692,19.796,15.053,19.351,12.473,21.925,14.229,19.314,15.226,20.348,14.479,20.639,15.132,19.978,16.008,19.916,12.332,22.008,15.787,20.03,12.617,19.803,13.353,21.166,15.541,20.254,12.079,18.265,13.162,20.266,14.878,20.266,14.878,20.761,15.419,19.672,12.204,20.271,14.807,20.179,14.23,19.646,13.543,20.615,14.31,21.472,15.241,18.914,12.319,20.043,13.131,19.778,15.961,21.315,11.946,15.831,13.855,19.663,13.512,19.133,13.159,21.501,12.754,19.121,14.702,19.257,13.893,20.584,12.806,19.573,14.799,21.182,14.925,21.038,15.119,18.877,13.641,21.927,14.607,20.746,11.912,20.38,16.065,19.664,13.226,21.578,11.338,20.762,15.569,19.842,14.616,18.845,13.358,19.82,14.836,19.92,16.035,20.535,13.147,20.377,13.223,19.764,15.737,19.642,12.761,20.599,11.298
"Jan 9, 2020",24.15,14.23,21.273,13.441,23.433,15.323,23.121,15.023,21.676,15.988,22.838,15.212,22.239,13.383,23.364,15.162,21.561,15.455,22.378,15.429,23.047,14.866,22.47,15.852,21.91,13.607,24.075,14.964,20.799,12.908,21.592,12.998,23.549,15.395,22.226,12.413,22.734,13.76,23.637,14.779,23.637,14.779,23.779,15.021,22.26,13.923,22.211,15.054,23.406,14.542,22.406,13.762,21.965,14.45,23.493,15.406,21.645,13.732,21.557,13.276,22.366,15.798,22.727,13.147,22.969,14.532,22.967,13.919,22.343,13.649,21.262,12.909,22.451,14.636,23.252,14.22,21.52,13.195,22.952,15.051,24.277,14.637,23.88,14.628,21.882,14.031,23.28,15.793,22.698,12.773,22.978,16.208,22.162,13.689,23.036,12.221,23.056,15.424,22.786,14.807,22.486,13.951,21.258,15.75,21.38,16.232,22.995,14.67,21.798,13.812,22.709,16.313,22.406,13.993,21.766,11.797
"Jan 17, 2020",23.206,14.2,21.598,13.451,23.808,14.931,23.096,13.693,22.403,16.293,22.259,15.492,21.749,12.59,21.803,14.407,22.159,15.966,23.249,14.672,23.459,15.162,22.325,15.945,21.925,12.984,23.432,14.992,21.427,12.901,22.7,13.218,23.096,15.137,21.951,11.982,22.984,13.416,22.123,14.693,22.123,14.693,22.971,14.59,21.763,12.819,23.372,15.653,23.302,14.611,23.309,13.833,22.316,13.841,22.17,15.321,21.955,12.646,21.86,13.119,21.853,16.076,22.213,12.592,22.604,14.314,23.264,13.815,21.884,13.107,22.536,13.054,22.721,13.714,22.527,13.93,21.606,13.137,23.313,15.3,23.119,14.561,22.573,14.636,22.063,13.921,22.158,14.866,22.428,12.578,22.55,15.917,22.123,13.123,21.686,12.361,23.341,15.529,22.842,15.199,22.336,13.563,21.663,14.964,22.721,16.61,21.764,13.496,21.785,13.348,21.974,15.223,22.53,13.439,21.471,11.674
"Jan 25, 2020",23.03,13.698,22.041,13.21,22.766,14.531,22.279,14.025,21.898,15.78,22.198,14.983,19.986,12.785,21.864,14.538,21.631,15.213,21.839,13.859,23.267,14.718,22.29,15.456,21.89,12.878,22.618,14.788,21.619,13.091,22.487,13.547,22.654,14.865,21.349,12.498,23.09,12.804,22.269,14.37,22.269,14.37,22.063,14.569,21.363,13.127,22.861,15.612,22.772,14.356,22.936,14.106,21.14,13.676,22.076,15.062,20.774,13.029,22.407,12.907,21.967,15.369,21.082,12.591,22.55,13.951,23.246,13.586,22.184,12.501,22.275,12.609,21.685,13.714,22.038,13.178,22.408,13.8,22.963,14.631,23.123,13.887,22.48,14.591,22.547,13.7,22.442,15.251,21.041,12.453,22.369,15.259,22.681,12.541,22.09,11.907,23.247,14.9,22.52,14.634,22.914,13.057,20.614,14.489,22.059,16.275,21.379,14.162,22.219,12.747,21.68,15.081,22.084,13.068,21.384,11.471
"Feb 2, 2020",23.279,13.149,22.405,12.616,24.644,13.658,23.605,12.89,21.837,15.126,22.287,14.293,22.532,12.188,22.605,14.375,21.276,14.53,23.275,12.894,22.944,13.895,22.476,14.895,22.85,12.938,23.78,14.697,21.953,12.255,23.002,12.404,23.644,14.596,22.931,11.85,23.401,11.91,22.896,13.341,22.896,13.341,23.996,13.924,22.644,12.862,23.284,15.169,22.369,13.371,23.424,13.19,23.483,12.464,22.995,14.586,22.73,12.896,22.878,11.872,22.357,14.761,22.305,12.047,22.682,13.166,23.564,12.641,22.207,11.535,22.715,11.955,23.701,12.737,22.71,12.437,22.063,13.493,23.245,13.853,24.037,13.617,23.163,13.882,22.679,12.76,22.74,15.046,22.582,11.962,23.214,14.618,22.967,11.546,24.131,11.011,22.995,14.369,21.992,13.78,23.142,12.053,22.227,13.472,22.044,15.565,22.137,14.094,22.781,12.243,22.381,14.426,22.618,12.454,23,10.474
"Feb 10, 2020",25.588,15.644,24.055,14.962,25.668,15.884,25.209,15.731,23.797,16.123,24.729,14.997,23.366,15.342,23.712,16.876,23.878,15.403,24.702,15.037,26.617,14.237,24.595,15.819,23.723,15.938,24.108,17.039,23.866,15.267,24.4,13.621,24.255,16.831,23.8,15.293,25.489,13.787,24.329,15.93,24.329,15.93,24.444,16.806,23.529,15.821,24.809,15.943,25.447,14.094,24.899,14.075,24.503,15.247,23.483,16.801,23.625,15.578,24.368,13.41,23.921,15.957,23.509,14.911,25.01,14.217,25.17,13.737,24.714,14.133,24.177,13.214,24.755,15.993,24.507,14.111,23.446,16.245,24.821,15.252,25.471,15.824,24.163,16.457,23.787,15.091,24.159,17.73,23.589,15.197,24.639,16.157,24.589,13.827,25.949,14.101,26.237,15.021,25.032,14.579,25.067,13.567,23.389,15.93,23.644,16.598,23.228,16.729,24.242,15.453,23.92,16.993,24.042,15.623,24.21,13.637
"Feb 18, 2020",27.971,17.282,26.773,17.653,27.657,14.847,26.848,15.479,25.924,18.181,27.269,17.034,24.284,17.228,25.925,17.92,25.43,17.556,27.316,15.03,29.754,16.722,26.75,17.262,25.513,18.746,26.304,16.113,26.085,17.03,26.747,16.715,26.923,16.554,23.928,17.408,27.899,15.778,27.459,16.95,27.459,16.95,26.329,15.38,25.041,18.11,27.244,18.315,27.784,16.628,27.259,16.78,25.715,14.157,24.853,16.031,24.442,16.995,27.022,16.591,26.568,17.296,24.673,16.413,27.37,16.775,27.67,16.627,27.542,16.13,26.831,16.873,27.043,15.037,26.903,16.446,25.294,18.378,26.933,17.398,27.561,17.235,25.564,16.473,26.384,17.834,24.024,18.068,24.718,16.975,26.933,16.307,27.718,16.336,27.159,15.992,28.855,16.752,26.99,16.623,27.923,16.029,24.406,15.545,26.155,18.983,24.266,18.502,26.905,17.929,24.794,16.062,27.206,17.881,25.437,15.723
"Feb 26, 2020",28.531,16.922,27.455,17.437,28.289,17.054,28.622,15.849,25.914,18.625,27.813,17.451,26.878,15.845,27.419,17.314,25.955,17.809,27.58,16.816,30.109,16.993,27.407,18.177,27.256,17.386,27.969,17.008,26.246,17.847,26.808,17.711,28.151,17.35,26.088,16.399,28.147,16.32,28.264,16.525,28.264,16.525,27.515,16.651,27.706,17.379,26.983,18.71,28.561,17.338,27.433,17.521,27.97,15.82,26.387,16.613,26.675,16.32,27.475,16.365,27.052,17.641,25.155,15.303,28.151,16.216,27.923,16.657,28.296,16.404,26.995,16.824,28.959,16.073,28.099,15.784,25.768,17.657,27.319,16.777,29.919,16.953,27.92,16.811,26.855,16.408,26.046,18.013,25.191,15.513,27.484,17.158,28.009,16.399,25.747,15.537,29.929,17.422,27.688,17.219,28.187,16.493,26.182,16.952,25.902,20.052,26.974,17.933,27.849,17.086,25.611,16.685,28.046,16.84,24.817,15.438
"Mar 5, 2020",29.35,19.481,28.44,19.427,30.281,18.325,28.283,17.228,27.023,21.495,28.064,19.547,26.894,18.485,26.712,19.242,26.993,20.64,30.006,17.99,31.373,18.959,28.671,19.846,27.165,20.011,27.195,18.24,27.421,18.51,28.017,19.204,28.414,18.882,26.316,18.897,29.247,19.217,28.149,18.615,28.149,18.615,27.631,17.905,26.842,18.758,27.827,20.901,29.246,19.417,28.444,19.666,29.487,17.353,25.753,18.668,27.137,18.131,28.822,18.872,27.604,19.84,26.028,17.927,28.573,19.166,29.323,19.949,28.893,19.273,28.803,18.893,29.257,16.827,28.45,18.515,26.253,19.453,28.661,20.478,29.71,18.729,27.704,18.481,27.935,18.905,25.514,18.678,25.732,18.624,28.594,19.112,29.096,19.21,26.787,18.156,30.725,19.13,28.269,19.457,29.064,19.693,28.344,18.117,26.661,21.944,26.096,18.667,28.053,19.811,25.719,17.788,27.958,19.183,26.065,17.673
